id,EAP,HPL,MWS
id00235,0.8004471659660339,0.021972069516777992,0.17758074402809143
id25522,0.016703104600310326,0.0028597943019121885,0.9804370999336243
id04204,0.0013907735701650381,0.9981791973114014,4.300480359233916e-4
id22016,0.8001790046691895,0.015241757966578007,0.18457920849323273
id06480,6.89531269017607e-4,0.9990053772926331,3.0509475618600845e-4
id08718,0.004092375747859478,5.574753740802407e-4,0.9953501224517822
id05251,3.186186368111521e-4,0.9994945526123047,1.8678927153814584e-4
id03359,0.6227434873580933,0.05239154398441315,0.3248649835586548
id16117,0.011291606351733208,0.002469397848471999,0.9862390160560608
id17000,0.0015587396919727325,0.9976824522018433,7.588259177282453e-4
id01730,0.0011423114920035005,0.9984397292137146,4.17945790104568e-4
id00630,0.9215840101242065,0.07428151369094849,0.004134453367441893
id18175,0.1910623461008072,0.014417048543691635,0.7945206165313721
id00907,0.8768444061279297,0.03243361786007881,0.0907219797372818
id18251,0.0032543987035751343,0.9944044351577759,0.0023411735892295837
id25861,0.8456481695175171,0.1361084133386612,0.018243493512272835
id00398,0.7171338200569153,0.21989457309246063,0.06297166645526886
id27573,0.9970685839653015,3.9517495315521955e-4,0.0025362654123455286
id10022,0.011535302735865116,0.950115978717804,0.03834870085120201
id15901,0.014655690640211105,0.0013181256363168359,0.9840261936187744
id00451,0.014621593058109283,0.012898004613816738,0.9724803566932678
id23129,0.004823651630431414,0.9946809411048889,4.954483010806143e-4
id26498,0.1837548166513443,0.3942461311817169,0.4219990372657776
id14741,0.8287047743797302,0.13808047771453857,0.03321471065282822
id18453,0.24833393096923828,0.01848648488521576,0.7331796288490295
id08309,0.8296176195144653,0.15135294198989868,0.01902947574853897
id00320,0.9988388419151306,4.6204004320316017e-4,6.991606205701828e-4
id07688,0.12765297293663025,0.04787386208772659,0.8244731426239014
id01556,0.0024411033373326063,0.0015906732296571136,0.995968222618103
id00178,0.5375310182571411,0.0364898145198822,0.4259791672229767
id18902,0.007417910732328892,0.003602691926062107,0.9889793395996094
id27002,0.7904585003852844,0.1759118288755417,0.0336296483874321
id21418,0.9977245926856995,0.0011930197943001986,0.0010823655175045133
id23018,0.1463644802570343,0.11704424768686295,0.7365912795066833
id07032,0.6691851019859314,0.024014754220843315,0.30680009722709656
id16195,0.8122050166130066,0.013278104364871979,0.17451681196689606
id11202,0.17527280747890472,0.7890222668647766,0.03570494055747986
id09578,0.9011454582214355,0.022657088935375214,0.07619749754667282
id26984,0.8742280602455139,0.008553801104426384,0.11721815913915634
id19856,6.072710966691375e-4,0.9991067051887512,2.85988935502246e-4
id12086,0.49029970169067383,0.0250561386346817,0.4846441447734833
id12052,0.022309573367238045,0.007322219200432301,0.9703682065010071
id17728,7.961512310430408e-4,1.2871147191617638e-4,0.999075174331665
id24608,0.9167951941490173,0.027009926736354828,0.05619490519165993
id21097,0.048126302659511566,0.06065355986356735,0.8912201523780823
id20179,6.277257343754172e-4,1.977339416043833e-4,0.9991745352745056
id15144,0.8856298327445984,0.05793284624814987,0.05643732473254204
id00206,0.9895396828651428,0.0038475117180496454,0.006612841505557299
id22285,0.018916072323918343,0.006226382218301296,0.9748575091362
id06417,0.09179958701133728,0.8750343918800354,0.03316603600978851
id00215,0.0011489229509606957,0.9986324906349182,2.1858532272744924e-4
id04201,0.04246416315436363,0.008648720569908619,0.9488871097564697
id21771,0.9853384494781494,0.010214492678642273,0.004447102081030607
id12451,0.05173554643988609,0.11591589450836182,0.8323485851287842
id14250,0.02771366573870182,0.9042402505874634,0.06804609298706055
id03433,0.02030048705637455,0.9766209125518799,0.0030785677954554558
id03303,0.07262992113828659,0.0063056848011910915,0.9210644364356995
id25901,0.23235167562961578,0.5353614091873169,0.23228691518306732
id06945,0.8152468204498291,0.011706673540174961,0.1730465292930603
id05664,0.7832787036895752,0.11194983869791031,0.10477149486541748
id05741,0.9986275434494019,7.079130737110972e-4,6.645745597779751e-4
id10652,0.940096378326416,0.025886498391628265,0.03401705622673035
id16300,0.9905390739440918,0.00507364422082901,0.004387323744595051
id12319,0.6314945816993713,0.1577294021844864,0.21077600121498108
id07500,9.176316088996828e-4,0.9987655878067017,3.167535178363323e-4
id12478,0.4416493773460388,0.2839640974998474,0.27438652515411377
id03076,0.050767574459314346,0.004730669315904379,0.9445016980171204
id00969,0.15028385818004608,0.7886502742767334,0.06106586754322052
id23636,0.017013411968946457,0.9664928317070007,0.01649375446140766
id09791,0.03969627991318703,0.13580989837646484,0.8244938254356384
id05680,0.0038653812371194363,0.9889329671859741,0.0072016934864223
id03672,0.004032117314636707,0.9881963133811951,0.007771520409733057
id04286,0.0012330996105447412,0.9972969889640808,0.0014698728919029236
id23883,6.774856010451913e-4,9.051681263372302e-4,0.9984173774719238
id11914,0.246866837143898,0.029778458178043365,0.723354697227478
id20974,1.2833066284656525e-4,0.9998302459716797,4.13369489251636e-5
id26125,0.018693888559937477,0.005422788672149181,0.9758833050727844
id15543,0.19197414815425873,0.056454744189977646,0.7515711188316345
id19471,0.9982876181602478,7.004194776527584e-4,0.0010119288926944137
id11503,0.8797659873962402,0.04443220794200897,0.0758018046617508
id09321,0.00930615421384573,0.9836816787719727,0.007012234069406986
id25560,5.1103947043884546e-5,1.6385491107939743e-5,0.9999325275421143
id06726,0.37310871481895447,0.17754682898521423,0.4493444263935089
id05709,0.9899919629096985,0.0024404285941272974,0.007567600812762976
id09788,0.06858193129301071,0.5412569642066956,0.39016109704971313
id05289,0.9992976188659668,3.2052077585831285e-4,3.8182834396138787e-4
id11815,0.002784689189866185,0.9956591129302979,0.0015562461921945214
id22422,0.7977932095527649,0.05061750486493111,0.1515892744064331
id25954,0.926590085029602,0.05702405795454979,0.016385892406105995
id13601,0.7535022497177124,0.15014278888702393,0.09635492414236069
id05677,0.8274568915367126,0.014271208085119724,0.1582718938589096
id10498,7.090751896612346e-4,0.9991018772125244,1.891111460281536e-4
id02665,0.7505655288696289,0.19160476326942444,0.05782967805862427
id10114,0.008451909758150578,0.9456860423088074,0.045862022787332535
id26314,0.9485341310501099,0.0414167121052742,0.010049165226519108
id21240,0.30777478218078613,0.2373245805501938,0.4549006521701813
id15569,0.9957385063171387,0.002295533660799265,0.001965990522876382
id25928,0.049853257834911346,0.020038556307554245,0.9301082491874695
id22706,0.01000413578003645,0.988636314868927,0.0013594934716820717
id20877,0.004080716520547867,0.9944875836372375,0.0014316918095573783
id04318,0.974177360534668,0.009402947500348091,0.0164196640253067
id18299,0.16454824805259705,0.3488534092903137,0.48659834265708923
id08126,0.007699635811150074,8.654927369207144e-4,0.9914348721504211
id14293,0.2509211003780365,0.009348304942250252,0.7397305369377136
id12759,0.9903019070625305,0.0016612681793048978,0.00803685188293457
id11983,0.2861098647117615,0.17648495733737946,0.5374051928520203
id05580,0.06644941866397858,0.7441505789756775,0.18940001726150513
id25846,0.32228046655654907,0.5367351174354553,0.1409844607114792
id01939,0.894737720489502,0.013658859767019749,0.09160342067480087
id26327,0.2771677076816559,0.1599084585905075,0.5629238486289978
id11068,0.0025570630095899105,2.085085288854316e-4,0.9972344040870667
id08404,0.9818135499954224,0.0027061121072620153,0.015480351634323597
id27189,0.3683393597602844,0.6269489526748657,0.004711694084107876
id15119,0.005897712428122759,0.984704852104187,0.009397418238222599
id26525,0.9943501353263855,0.0038134439382702112,0.0018364670686423779
id03618,0.41973498463630676,0.5434402227401733,0.03682482987642288
id27220,0.9991145730018616,2.631344832479954e-4,6.223265663720667e-4
id18777,0.18732039630413055,0.0154329938814044,0.7972465753555298
id20213,0.9497310519218445,0.04178875312209129,0.00848016794770956
id20403,0.9790255427360535,0.013826566748321056,0.00714793661609292
id03777,0.019101561978459358,0.03883497044444084,0.9420634508132935
id10595,0.005309144034981728,0.9938283562660217,8.624822366982698e-4
id13816,0.39397743344306946,0.020774833858013153,0.5852477550506592
id05667,0.010860334150493145,0.002123711397871375,0.987015962600708
id24629,0.9209874868392944,0.009992162697017193,0.06902039051055908
id20398,0.14190159738063812,0.10331364721059799,0.7547848224639893
id14108,0.0037927553057670593,5.990826175548136e-4,0.9956081509590149
id06196,0.0012827453901991248,0.998305082321167,4.1218174737878144e-4
id02800,0.6999427676200867,0.09120528399944305,0.20885193347930908
id18732,0.01109908428043127,0.9847597479820251,0.004141158424317837
id11915,0.001512033399194479,0.9977980852127075,6.898966385051608e-4
id09739,0.8805009126663208,0.03562315180897713,0.08387596160173416
id24672,0.9970912933349609,0.001047343946993351,0.0018612995045259595
id00414,5.28251810465008e-4,2.429021114949137e-4,0.999228835105896
id16307,0.9700087904930115,0.019951725378632545,0.010039446875452995
id14043,0.15278957784175873,0.006995993200689554,0.8402144908905029
id00517,0.0013914863811805844,1.2725954002235085e-4,0.9984812140464783
id09744,0.9970040917396545,0.00288097164593637,1.1496915249153972e-4
id19257,0.9909245371818542,0.005410160403698683,0.0036653736606240273
id15437,0.5755000114440918,0.4070076048374176,0.017492350190877914
id16352,0.005696510896086693,0.002144568832591176,0.9921588897705078
id18849,0.5613194108009338,0.014096287079155445,0.4245843291282654
id19434,2.2040600015316159e-4,0.9996252059936523,1.543746911920607e-4
id17928,0.03641997277736664,0.0085002351552248,0.9550797939300537
id16896,0.017268599942326546,0.005565461702644825,0.977165937423706
id02135,0.07843951135873795,0.7879089117050171,0.1336515098810196
id15075,0.995090126991272,0.0025178948417305946,0.002391938352957368
id27486,6.265693809837103e-4,0.9992547631263733,1.1870721209561452e-4
id19422,0.991354763507843,0.00755283422768116,0.001092407968826592
id09603,0.020033862441778183,0.9702333211898804,0.009732804261147976
id02133,0.005917584989219904,0.9905507564544678,0.0035315940622240305
id03441,0.8625086545944214,0.0036345969419926405,0.13385678827762604
id02398,5.300745251588523e-4,0.9993730187416077,9.697049245005473e-5
id05152,0.006297992542386055,0.0034639539662748575,0.9902381300926208
id17838,0.5630019307136536,0.03334770351648331,0.4036504030227661
id25060,0.7333495616912842,0.25726360082626343,0.009386842139065266
id09998,0.007630281150341034,0.002097499091178179,0.9902722239494324
id01828,0.007274069357663393,0.9837865233421326,0.00893936026841402
id25377,0.3695378005504608,0.07361765205860138,0.5568445324897766
id22175,0.008331655524671078,0.9892925024032593,0.002375767333433032
id02974,0.007498336955904961,0.0022764159366488457,0.9902252554893494
id26955,0.9986670017242432,8.889610762707889e-4,4.440140910446644e-4
id21091,0.94818878173828125,0.010174277238547802,0.04163697361946106
id12802,0.8737770915031433,0.11408764123916626,0.01213523093611002
id07432,7.075779722072184e-4,0.9986612796783447,6.310968310572207e-4
id18749,0.007386644370853901,0.9839171171188354,0.008696205914020538
id15030,3.151507116854191e-4,4.661845450755209e-4,0.9992187023162842
id17155,3.141920897178352e-4,0.9995728135108948,1.1303593055345118e-4
id08128,1.8335726053919643e-4,0.9992434978485107,5.731494165956974e-4
id25706,0.002789280377328396,0.9841676354408264,0.013043107464909554
id15645,0.9808601140975952,0.011788569390773773,0.00735133420675993
id04943,0.7761595845222473,0.2000730037689209,0.023767434060573578
id27566,0.0013348694192245603,3.687651187647134e-4,0.998296320438385
id11765,0.08738331496715546,0.036455750465393066,0.8761609196662903
id13783,0.849236011505127,0.10278573632240295,0.04797825217247009
id00492,0.0021783635020256042,0.004591129254549742,0.9932304620742798
id27636,0.07609175145626068,0.010732248425483704,0.9131760001182556
id04273,0.898058295249939,0.08731203526258469,0.014629678800702095
id02537,0.15756939351558685,0.06704673916101456,0.7753838300704956
id24349,0.9528952240943909,0.04143965244293213,0.005665170960128307
id00023,9.039586293511093e-4,0.9983782768249512,7.177961524575949e-4
id23025,0.026967165991663933,0.9696947336196899,0.0033381516113877296
id08722,0.9631463885307312,0.015774423256516457,0.02107919193804264
id02420,0.9980437755584717,0.0015836716629564762,3.7251741741783917e-4
id10811,0.9592427015304565,0.008200972341001034,0.03255635127425194
id04019,0.0010936083272099495,8.985830936580896e-4,0.9980078339576721
id18334,0.967903196811676,0.022810950875282288,0.009285802021622658
id16781,0.8193069696426392,0.1328618973493576,0.047831106930971146
id08773,0.21424458920955658,0.7784989476203918,0.007256486918777227
id19214,0.5863685607910156,0.34778234362602234,0.06584909558296204
id09589,3.69377841707319e-4,0.9987322688102722,8.98317783139646e-4
id24246,0.9959126114845276,0.0013179052621126175,0.0027694476302713156
id23577,0.6107890009880066,0.3838394582271576,0.005371532402932644
id09305,0.8861202597618103,0.023252423852682114,0.09062735736370087
id16460,0.28050756454467773,0.03459557890892029,0.6848968267440796
id21115,0.8397525548934937,0.05306943506002426,0.10717801004648209
id25996,0.5753629803657532,0.05142844468355179,0.373208612203598
id02551,0.006653026212006807,0.005884434096515179,0.98746258020401
id19352,0.005169952753931284,4.244664451107383e-4,0.9944056272506714
id03806,0.0055785588920116425,0.0013919402845203876,0.9930295348167419
id26544,0.932031512260437,0.007025469560176134,0.06094306707382202
id18761,0.9526207447052002,0.01757149025797844,0.029807737097144127
id24148,0.01403921190649271,0.9834291338920593,0.0025316751562058926
id16095,0.011716208420693874,0.9833685755729675,0.004915208555757999
id18442,0.7846431136131287,0.0681423768401146,0.14721450209617615
id22596,9.531877003610134e-5,4.796829307451844e-5,0.99985671043396
id23002,0.04684455320239067,0.004290828015655279,0.9488646984100342
id04797,0.9974552989006042,0.0016611337196081877,8.835197659209371e-4
id06610,0.1426086127758026,0.008799695409834385,0.848591685295105
id16173,0.5750277042388916,0.28236091136932373,0.14261136949062347
id18292,0.005800019484013319,0.043016254901885986,0.9511836767196655
id27328,0.9931014776229858,0.0018517038552090526,0.005046851467341185
id01695,3.0232666176743805e-4,0.999350368976593,3.472892858553678e-4
id05761,0.6154482960700989,0.02093026041984558,0.36362138390541077
id16354,0.9804549813270569,0.0045599606819450855,0.01498505286872387
id12207,0.0030483922455459833,0.981145977973938,0.015805577859282494
id05665,0.018518278375267982,5.083293071947992e-4,0.9809734225273132
id01911,0.9912448525428772,0.0056214770302176476,0.003133641555905342
id19153,0.07214681804180145,0.0038556824438273907,0.9239974617958069
id10295,0.44509610533714294,0.11302819103002548,0.44187572598457336
id23038,0.6135117411613464,0.25778961181640625,0.12869864702224731
id23783,0.09644979983568192,0.901484489440918,0.0020656634587794542
id27879,0.9767027497291565,0.020169783383607864,0.00312746106646955
id19190,0.006476678419858217,0.9922288060188293,0.0012945379130542278
id05065,0.9438602328300476,0.01668018475174904,0.03945951536297798
id21296,0.08757618814706802,0.8966631889343262,0.01576063595712185
id13262,0.1980009824037552,0.17249402403831482,0.6295049786567688
id10333,0.9387421011924744,0.03974151611328125,0.02151634730398655
id16677,0.04353535920381546,0.9482281804084778,0.008236424997448921
id01392,0.19184675812721252,0.0951823741197586,0.7129708528518677
